-1000	-0.29849196
-900	-0.29883523
-800	-0.29881445
-700	-0.29875637
-600	-0.29890285
-500	-0.29888088
-400	-0.29879127
-300	-0.2983391
-200	-0.2970869
-100	-0.2949167
0	-0.29116348
100	-0.29089833
200	-0.29184658
300	-0.292737
400	-0.2939013
500	-0.2950854
600	-0.29632787
700	-0.2975288
800	-0.29863722
900	-0.29959158
1000	-0.30043704
1000	-0.30124102
900	-0.30144147
800	-0.30124567
700	-0.30100004
600	-0.3007969
500	-0.30073954
400	-0.30082134
300	-0.3012193
200	-0.30128227
100	-0.30006645
0	-0.29451264
-100	-0.29086245
-200	-0.29039563
-300	-0.29062194
-400	-0.29121254
-500	-0.29205728
-600	-0.29313884
-700	-0.29449702
-800	-0.29590572
-900	-0.29735033
-1000	-0.29899097
