0	-62.68
1	-63.17
2	-64.76
3	-280.05
4	151.44
5	170.81
6	171.89
7	172.28
8	172.53
9	172.74
10	172.82
11	172.9
12	172.97
13	173.19
14	173.24
15	173.22
16	173.25
17	173.31
18	173.4
19	173.45
20	173.47
21	173.46
22	173.57
23	173.61
24	173.54
25	173.61
26	173.58
27	173.59
28	173.56
29	173.59
30	173.58
31	173.58
32	173.56
33	173.52
34	173.59
35	173.55
36	173.53
37	173.55
38	173.64
39	173.63
40	173.61
41	173.64
42	173.64
43	173.64
44	173.62
45	173.66
46	173.65
47	173.64
48	173.63
49	173.62
50	173.63
51	173.61
52	173.61
53	173.62
54	173.7
55	173.59
56	173.63
57	173.63
58	173.61
59	173.62
60	173.61
61	173.58
62	173.62
63	173.69
64	173.65
65	173.56
66	173.59
67	173.61
68	173.62
69	173.63
70	173.59
71	173.57
72	173.58
73	173.59
74	173.61
75	173.59
76	173.6
77	173.62
78	173.59
79	173.58
80	173.58
81	173.58
82	173.61
83	173.58
84	173.6
85	173.55
86	173.58
87	173.59
88	173.58
89	173.58
90	173.59
91	173.62
92	173.57
93	173.59
94	173.59
95	173.57
96	173.57
97	173.59
98	173.57
99	173.57
100	173.55
101	173.57
102	173.56
103	173.59
104	173.57
105	173.56
106	173.56
107	173.56
108	173.56
109	173.55
110	173.57
111	173.54
112	173.56
113	173.54
114	173.53
115	173.53
116	173.54
117	173.51
118	173.54
119	173.54
120	173.56
121	173.55
122	173.54
123	173.51
124	173.52
125	173.54
126	173.52
127	173.49
128	173.51
129	173.51
130	173.52
131	173.53
132	173.53
133	173.51
134	173.53
135	173.52
136	173.53
137	173.51
138	173.49
139	173.49
140	173.5
141	173.49
142	173.51
143	173.51
144	173.48
145	173.5
146	173.51
147	173.5
148	173.49
149	173.49
150	173.49
151	173.49
152	173.47
153	173.5
154	173.47
155	173.54
156	173.58
157	173.44
158	173.47
159	173.43
160	173.45
161	173.43
162	173.46
163	173.43
164	173.4
165	173.45
166	173.46
167	173.44
168	173.44
169	173.44
170	173.44
171	173.47
172	173.46
173	173.25
174	153.61
175	166.31
176	184.04
177	187.87
178	189.28
179	144.7
180	139.95
181	138.38
182	137.98
183	138.02
184	138.03
185	138.03
186	138.04
187	138.04
188	138.06
189	138.11
190	138.14
191	138.13
192	138.14
193	138.16
194	138.17
195	138.19
196	138.19
197	138.18
198	138.2
199	138.21
200	138.21
201	138.23
202	138.21
203	138.21
204	138.21
205	138.22
206	138.23
207	138.23
208	138.23
209	138.24
210	138.22
211	138.25
212	138.25
213	138.23
214	138.25
215	138.26
216	138.26
217	138.26
218	138.24
219	138.23
220	138.22
221	138.24
222	138.25
223	138.25
224	138.25
225	138.25
226	138.23
227	138.25
228	138.24
229	138.26
230	138.28
231	138.23
232	138.25
233	138.26
234	138.25
235	138.27
236	138.26
237	138.25
238	138.26
239	138.27
240	138.27
241	138.27
242	138.25
243	138.24
244	138.26
245	138.27
246	138.25
247	138.23
248	138.26
249	138.25
250	138.27
251	138.27
252	138.26
253	138.28
254	138.28
255	138.25
256	138.26
257	138.26
258	138.24
259	138.26
260	138.25
261	138.26
262	138.27
263	138.27
264	138.25
265	138.27
266	138.27
267	138.27
268	138.28
269	138.29
270	138.24
271	138.27
272	138.24
273	138.32
274	138.23
275	138.29
276	138.27
277	138.23
278	138.24
279	138.22
280	138.24
281	138.26
282	138.26
283	138.29
284	138.23
285	138.25
286	138.25
287	138.24
288	138.24
289	138.24
290	138.22
291	138.24
292	138.27
293	138.24
294	138.22
295	138.24
296	138.24
297	138.23
298	138.23
299	138.22
300	138.24
301	138.22
302	138.23
303	138.23
304	138.24
305	138.23
306	138.24
307	138.24
308	138.27
309	138.24
310	138.23
311	138.23
312	138.24
313	138.24
314	138.25
315	138.23
316	138.25
317	138.22
318	138.23
319	138.24
320	138.22
321	138.24
322	138.24
323	138.25
324	138.36
325	138.17
326	138.35
327	138.22
328	138.17
329	138.2
330	138.21
331	138.22
332	138.21
333	138.22
334	138.22
335	138.22
336	138.22
337	138.22
338	138.23
339	138.17
340	138.16
341	138.2
342	138.24
343	138.2
344	138.23
345	138.22
346	138.2
347	138.22
348	138.18
349	138.21
350	138.23
351	138.22
352	138.2
353	138.23
354	138.23
355	138.2
356	138.2
357	151.22
358	268.83
359	171.57
360	180.01
361	129.7
362	99.87
363	94.97
364	93.48
365	93.25
366	93.25
367	93.3
368	93.27
369	93.3
370	93.35
371	93.35
372	93.36
373	93.38
374	93.41
375	93.43
376	93.42
377	93.43
378	93.42
379	93.45
380	93.43
381	93.45
382	93.44
383	93.42
384	93.43
385	93.44
386	93.47
387	93.43
388	93.46
389	93.49
390	93.45
391	93.47
392	93.49
393	93.47
394	93.49
395	93.51
396	93.49
397	93.48
398	93.48
399	93.51
400	93.5
401	93.49
402	93.49
403	93.5
404	93.51
405	93.51
406	93.5
407	93.52
408	93.53
409	93.54
410	93.52
411	93.52
412	93.51
413	93.71
414	93.57
415	93.46
416	93.56
417	93.5
418	93.57
419	93.51
420	93.54
421	93.51
422	93.54
423	93.54
424	93.53
425	93.52
426	93.57
427	93.55
428	93.55
429	93.58
430	93.53
431	93.6
432	93.55
433	93.62
434	93.53
435	93.53
436	93.54
437	93.64
438	93.55
439	93.53
440	93.53
441	93.62
442	93.58
443	93.56
444	93.58
445	93.59
446	93.56
447	93.54
448	93.58
449	93.57
450	93.54
451	93.56
452	93.61
453	93.59
454	93.58
455	93.56
456	93.57
457	93.56
458	93.56
459	93.59
460	93.65
461	93.56
462	93.56
463	93.58
464	93.6
465	93.61
466	93.54
467	93.58
468	93.6
469	93.59
470	93.59
471	93.57
472	93.58
473	93.59
474	93.57
475	93.58
476	93.59
477	93.61
478	93.58
479	93.57
480	93.58
481	93.58
482	93.59
483	93.57
484	93.59
485	93.71
486	93.53
487	93.98
488	93.45
489	93.68
490	93.5
491	93.51
492	93.65
493	93.6
494	93.54
495	93.56
496	93.55
497	93.56
498	93.56
499	93.59
500	93.6
501	93.49
502	93.58
503	93.46
504	93.52
505	93.62
506	93.55
507	93.62
508	93.63
509	93.64
510	93.61
511	93.54
512	93.57
513	93.6
514	93.62
515	93.61
516	93.44
517	118.11
518	113.75
519	106.83
520	104.15
521	103.02
522	113.28
523	111.28
524	51.03
525	73.2
526	89.1
527	105.55
528	147.45
529	161.23
530	168.89
531	178.43
532	191.37
533	113.58
534	24.25
535	33.48
536	34.35
537	35.5
538	36.07
539	36.75
540	37.1
541	37.3
542	37.39
543	37.48
544	37.65
545	37.73
546	37.83
547	37.96
548	37.93
549	38
550	38.01
551	38
552	38.03
553	38.02
554	38.01
555	38.07
556	38.22
557	38.04
558	38.11
559	38.11
560	38.15
561	38.15
562	38.18
563	38.27
564	38.32
565	38.27
566	38.25
567	38.23
568	38.25
569	38.37
570	38.36
571	38.46
572	38.45
573	38.37
574	38.28
575	38.25
576	38.3
577	38.37
578	38.35
579	38.28
580	38.25
581	38.26
582	38.27
583	38.27
584	38.43
585	38.42
586	38.33
587	38.32
588	38.28
589	38.33
590	38.35
591	38.42
592	38.49
593	38.47
594	38.45
595	38.45
596	38.45
597	38.49
598	38.49
599	38.56
600	38.56
601	38.67
602	38.64
603	38.53
604	38.47
605	38.47
606	38.4
607	38.41
608	38.45
609	38.49
610	38.47
611	38.43
612	38.42
613	38.42
614	38.39
615	38.45
616	38.53
617	38.55
618	38.52
619	38.54
620	38.56
621	38.56
622	38.57
623	38.47
624	38.55
625	38.56
626	38.42
627	38.48
628	38.49
629	38.49
630	38.57
631	38.55
632	38.54
633	38.51
634	38.5
635	38.51
636	38.59
637	38.73
638	38.69
639	38.68
640	38.7
641	38.68
642	38.74
643	38.68
644	38.68
645	38.65
646	38.65
647	38.63
648	38.66
649	38.65
650	38.65
651	38.65
652	38.62
653	38.66
654	38.76
655	38.78
656	38.75
657	38.75
658	38.75
659	38.66
660	38.63
661	38.6
662	38.61
663	38.6
664	38.75
665	38.68
666	38.67
667	38.65
668	38.62
669	38.69
670	38.76
671	38.75
672	38.76
673	38.69
674	38.71
675	38.76
676	38.74
677	38.79
678	38.76
679	38.72
680	38.83
681	38.8
682	38.74
683	38.67
684	38.64
685	38.72
686	38.71
687	38.77
688	38.69
689	38.8
690	38.79
691	38.72
692	38.72
693	38.75
694	38.73
695	38.74
696	38.81
697	38.77
698	39
699	38.85
700	38.76
701	38.72
702	38.73
703	38.76
704	38.74
705	38.8
706	38.89
707	38.87
708	38.85
709	38.84
710	38.79
711	38.78
712	38.76
713	38.75
714	38.81
715	39.44
716	40.9
717	45.24
718	37.88
719	11.67
720	21.78
721	16.52
722	12.37
723	8.66
724	6.19
725	3.9
726	2.27
727	0.84
728	-0.12
729	-0.98
730	-1.52
731	-1.88
732	-2.13
733	-2.14
734	-2.05
735	-2.17
736	-2.15
737	-2.13
738	-2.19
739	-2.23
740	-2.27
741	-2.25
742	-2.22
743	-2.24
744	-2.28
745	-2.28
746	-2.29
747	-2.28
748	-2.26
749	-2.25
750	-2.23
751	-2.12
752	-2.11
753	-2.15
754	-2.24
755	-2.23
756	-2.15
757	-2.27
758	-2.24
759	-2.19
760	-2.21
761	-2.21
762	-2.22
763	-2.25
764	-2.17
765	-2.12
766	-2.19
767	-2.23
768	-2.26
769	-2.25
770	-2.27
771	-2.26
772	-2.27
773	-2.21
774	-2.2
775	-2.19
776	-2.2
777	-2.19
778	-2.24
779	-2.28
780	-2.3
781	-2.23
782	-2.19
783	-2.13
784	-2.19
785	-2.13
786	-2.14
787	-2.2
788	-2.25
789	-2.27
790	-2.19
791	-2.16
792	-2.13
793	-2.06
794	-2.06
795	-2.07
796	-1.99
797	-2.07
798	-2.09
799	-2.15
800	-2.16
801	-2.12
802	-2.12
803	-2.18
804	-2.23
805	-2.26
806	-2.22
807	-2.2
808	-2.11
809	-2.12
810	-2.13
811	-2.11
812	-2.15
813	-2.23
814	-2.26
815	-2.2
816	-2.11
817	-2.07
818	-2.08
819	-2.03
820	-1.95
821	-1.96
822	-2.01
823	-2.06
824	-2.05
825	-2.07
826	-2.05
827	-2.04
828	-2.04
829	-2.06
830	-2.03
831	-2.01
832	-2.04
833	-2.07
834	-1.98
835	-1.99
836	-2.07
837	-1.99
838	-1.98
839	-1.95
840	-2
841	-2.04
842	-1.97
843	-2.05
844	-2.06
845	-2.13
846	-2.13
847	-2.05
848	-2.04
849	-2.02
850	-1.96
851	-1.92
852	-1.99
853	-2
854	-2.04
855	-2.07
856	-2.12
857	-2.12
858	-2.01
859	-1.96
860	-1.74
861	-1.9
862	-1.95
863	-2.08
864	-2.07
865	-2.05
866	-2.02
867	-2.02
868	-1.34
869	-2.24
870	-2.01
871	-2.04
872	-2.04
873	-2.12
874	-2.09
875	-2.01
876	-1.82
877	-1.85
878	-1.92
879	-1.96
880	-1.95
881	-1.92
882	-1.9
883	-1.97
884	-1.93
885	-1.98
886	-1.96
887	-2.02
888	-2.06
889	-2.04
890	-2
891	-2.05
892	-1.93
893	-1.91
894	-1.9
895	-1.9
896	0.78
897	13.26
898	18.38
899	-44.27
900	-26.35
901	-43.15
902	-53.16
903	-56.11
904	-57.69
905	-58.7
906	-59.03
907	-59.17
908	-59.18
909	-59.24
910	-59.24
911	-59.37
912	-59.37
913	-59.37
914	-59.39
915	-59.4
916	-59.34
917	-59.33
918	-59.4
919	-59.39
920	-59.39
921	-59.31
922	-59.39
923	-59.42
924	-59.38
925	-59.39
926	-59.37
927	-59.33
928	-59.39
929	-59.43
930	-59.37
931	-59.31
932	-59.36
933	-59.32
934	-59.36
935	-59.04
936	-59.44
937	-59.43
938	-59.39
939	-59.37
940	-59.37
941	-59.32
942	-59.38
943	-59.37
944	-59.34
945	-59.31
946	-59.28
947	-59.33
948	-59.3
949	-59.26
